SessionID,Timestamp,Event,SampleIndex,RawDistance_mm
20260915_161741,2026-09-15 16:26:35,Calibration_TankBottom,41,487,0
20260915_161741,2026-09-15 16:26:35,Calibration_TankBottom,42,485,0
20260915_161741,2026-09-15 16:26:35,Calibration_TankBottom,43,485,0
20260915_161741,2026-09-15 16:26:36,Calibration_TankBottom,44,485,0
20260915_161741,2026-09-15 16:26:36,Calibration_TankBottom,45,485,0
20260915_161741,2026-09-15 16:26:36,Calibration_TankBottom,46,486,0
20260915_161741,2026-09-15 16:26:36,Calibration_TankBottom,47,485,0
20260915_161741,2026-09-15 16:26:36,Calibration_TankBottom,48,485,0
20260915_161741,2026-09-15 16:26:37,Calibration_TankBottom,49,486,0
20260915_161741,2026-09-15 16:26:37,Calibration_TankBottom,50,484,0
20260915_161741,2026-09-15 16:26:37,Calibration_TankBottom,51,485,0
20260915_161741,2026-09-15 16:26:37,Calibration_TankBottom,52,486,0
20260915_161741,2026-09-15 16:26:38,Calibration_TankBottom,53,485,0
20260915_161741,2026-09-15 16:26:38,Calibration_TankBottom,54,485,0
20260915_161741,2026-09-15 16:26:38,Calibration_TankBottom,55,484,0
20260915_161741,2026-09-15 16:26:38,Calibration_TankBottom,56,485,0
20260915_161741,2026-09-15 16:26:38,Calibration_TankBottom,57,484,0
20260915_161741,2026-09-15 16:26:39,Calibration_TankBottom,58,484,0
20260915_161741,2026-09-15 16:26:39,Calibration_TankBottom,59,485,0
20260915_161741,2026-09-15 16:26:39,Calibration_TankBottom,60,485,0
20260915_161741,2026-09-15 16:26:39,Calibration_TankBottom,61,485,0
20260915_161741,2026-09-15 16:26:39,Calibration_TankBottom,62,487,0
20260915_161741,2026-09-15 16:26:40,Calibration_TankBottom,63,484,0
20260915_161741,2026-09-15 16:26:40,Calibration_TankBottom,64,485,0
20260915_161741,2026-09-15 16:26:40,Calibration_TankBottom,65,485,0
20260915_161741,2026-09-15 16:26:40,Calibration_TankBottom,66,485,0
20260915_161741,2026-09-15 16:26:40,Calibration_TankBottom,67,485,0
20260915_161741,2026-09-15 16:26:41,Calibration_TankBottom,68,486,0
20260915_161741,2026-09-15 16:26:41,Calibration_TankBottom,69,485,0
20260915_161741,2026-09-15 16:26:41,Calibration_TankBottom,70,485,0
20260915_161741,2026-09-15 16:26:41,Calibration_TankBottom,71,486,0
20260915_161741,2026-09-15 16:26:41,Calibration_TankBottom,72,485,0
20260915_161741,2026-09-15 16:26:42,Calibration_TankBottom,73,485,0
20260915_161741,2026-09-15 16:26:42,Calibration_TankBottom,74,486,0
20260915_161741,2026-09-15 16:26:42,Calibration_TankBottom,75,485,0
20260915_161741,2026-09-15 16:26:42,Calibration_TankBottom,76,485,0
20260915_161741,2026-09-15 16:26:42,Calibration_TankBottom,77,486,0
20260915_161741,2026-09-15 16:26:43,Calibration_TankBottom,78,486,0
20260915_161741,2026-09-15 16:26:43,Calibration_TankBottom,79,486,0
20260915_161741,2026-09-15 16:26:43,Calibration_TankBottom,80,485,0
20260915_161741,2026-09-15 16:26:43,Calibration_TankBottom,81,485,0
20260915_161741,2026-09-15 16:26:43,Calibration_TankBottom,82,485,0
20260915_161741,2026-09-15 16:26:44,Calibration_TankBottom,83,485,0
20260915_161741,2026-09-15 16:26:44,Calibration_TankBottom,84,485,0
20260915_161741,2026-09-15 16:26:44,Calibration_TankBottom,85,487,0
20260915_161741,2026-09-15 16:26:44,Calibration_TankBottom,86,486,0
20260915_161741,2026-09-15 16:26:44,Calibration_TankBottom,87,486,0
20260915_161741,2026-09-15 16:26:45,Calibration_TankBottom,88,486,0
20260915_161741,2026-09-15 16:26:45,Calibration_TankBottom,89,486,0
20260915_161741,2026-09-15 16:26:45,Calibration_TankBottom,90,485,0
20260915_161741,2026-09-15 16:26:45,Calibration_TankBottom,91,485,0
20260915_161741,2026-09-15 16:26:45,Calibration_TankBottom,92,485,0
20260915_161741,2026-09-15 16:26:46,Calibration_TankBottom,93,486,0
20260915_161741,2026-09-15 16:26:46,Calibration_TankBottom,94,485,0
20260915_161741,2026-09-15 16:26:46,Calibration_TankBottom,95,485,0
20260915_161741,2026-09-15 16:26:46,Calibration_TankBottom,96,486,0
20260915_161741,2026-09-15 16:26:46,Calibration_TankBottom,97,486,0
20260915_161741,2026-09-15 16:26:47,Calibration_TankBottom,98,485,0
20260915_161741,2026-09-15 16:26:47,Calibration_TankBottom,99,485,0
20260915_161741,2026-09-15 16:26:47,Calibration_TankBottom,100,486,0
20260915_161741,2026-09-15 16:26:56,Calibration_FloaterThickness,1,439,36
20260915_161741,2026-09-15 16:26:56,Calibration_FloaterThickness,2,438,37
20260915_161741,2026-09-15 16:26:56,Calibration_FloaterThickness,3,440,35
20260915_161741,2026-09-15 16:26:56,Calibration_FloaterThickness,4,439,36
20260915_161741,2026-09-15 16:26:57,Calibration_FloaterThickness,5,439,36
20260915_161741,2026-09-15 16:26:57,Calibration_FloaterThickness,6,439,36
20260915_161741,2026-09-15 16:26:57,Calibration_FloaterThickness,7,438,37
20260915_161741,2026-09-15 16:26:57,Calibration_FloaterThickness,8,438,37
20260915_161741,2026-09-15 16:26:57,Calibration_FloaterThickness,9,437,38
20260915_161741,2026-09-15 16:26:58,Calibration_FloaterThickness,10,439,36
20260915_161741,2026-09-15 16:26:58,Calibration_FloaterThickness,11,437,38
20260915_161741,2026-09-15 16:26:58,Calibration_FloaterThickness,12,439,36
20260915_161741,2026-09-15 16:26:58,Calibration_FloaterThickness,13,438,37
20260915_161741,2026-09-15 16:26:58,Calibration_FloaterThickness,14,439,36
20260915_161741,2026-09-15 16:26:59,Calibration_FloaterThickness,15,439,36
20260915_161741,2026-09-15 16:26:59,Calibration_FloaterThickness,16,438,37
20260915_161741,2026-09-15 16:26:59,Calibration_FloaterThickness,17,439,36
20260915_161741,2026-09-15 16:26:59,Calibration_FloaterThickness,18,438,37
20260915_161741,2026-09-15 16:26:59,Calibration_FloaterThickness,19,440,35
20260915_161741,2026-09-15 16:27:00,Calibration_FloaterThickness,20,437,38
20260915_161741,2026-09-15 16:27:00,Calibration_FloaterThickness,21,440,35
20260915_161741,2026-09-15 16:27:00,Calibration_FloaterThickness,22,439,36
20260915_161741,2026-09-15 16:27:00,Calibration_FloaterThickness,23,439,36
20260915_161741,2026-09-15 16:27:00,Calibration_FloaterThickness,24,439,36
20260915_161741,2026-09-15 16:27:01,Calibration_FloaterThickness,25,439,36
20260915_161741,2026-09-15 16:27:01,Calibration_FloaterThickness,26,438,37
20260915_161741,2026-09-15 16:27:01,Calibration_FloaterThickness,27,438,37
20260915_161741,2026-09-15 16:27:01,Calibration_FloaterThickness,28,438,37
20260915_161741,2026-09-15 16:27:01,Calibration_FloaterThickness,29,440,35
20260915_161741,2026-09-15 16:27:02,Calibration_FloaterThickness,30,439,36
20260915_161741,2026-09-15 16:27:02,Calibration_FloaterThickness,31,439,36
20260915_161741,2026-09-15 16:27:02,Calibration_FloaterThickness,32,440,35
20260915_161741,2026-09-15 16:27:02,Calibration_FloaterThickness,33,438,37
20260915_161741,2026-09-15 16:27:02,Calibration_FloaterThickness,34,438,37
20260915_161741,2026-09-15 16:27:03,Calibration_FloaterThickness,35,437,38
20260915_161741,2026-09-15 16:27:03,Calibration_FloaterThickness,36,438,37
20260915_161741,2026-09-15 16:27:03,Calibration_FloaterThickness,37,439,36
20260915_161741,2026-09-15 16:27:03,Calibration_FloaterThickness,38,438,37
20260915_161741,2026-09-15 16:27:03,Calibration_FloaterThickness,39,438,37
20260915_161741,2026-09-15 16:27:04,Calibration_FloaterThickness,40,439,36
20260915_161741,2026-09-15 16:27:04,Calibration_FloaterThickness,41,438,37
20260915_161741,2026-09-15 16:27:04,Calibration_FloaterThickness,42,439,36
20260915_161741,2026-09-15 16:27:04,Calibration_FloaterThickness,43,439,36
20260915_161741,2026-09-15 16:27:04,Calibration_FloaterThickness,44,439,36
20260915_161741,2026-09-15 16:27:05,Calibration_FloaterThickness,45,439,36
20260915_161741,2026-09-15 16:27:05,Calibration_FloaterThickness,46,438,37
20260915_161741,2026-09-15 16:27:05,Calibration_FloaterThickness,47,438,37
20260915_161741,2026-09-15 16:27:05,Calibration_FloaterThickness,48,438,37
20260915_161741,2026-09-15 16:27:05,Calibration_FloaterThickness,49,439,36
20260915_161741,2026-09-15 16:27:06,Calibration_FloaterThickness,50,438,37
20260915_161741,2026-09-15 16:27:06,Calibration_FloaterThickness,51,439,36
20260915_161741,2026-09-15 16:27:06,Calibration_FloaterThickness,52,438,37
20260915_161741,2026-09-15 16:27:06,Calibration_FloaterThickness,53,439,36
20260915_161741,2026-09-15 16:27:06,Calibration_FloaterThickness,54,438,37
20260915_161741,2026-09-15 16:27:07,Calibration_FloaterThickness,55,439,36
20260915_161741,2026-09-15 16:27:07,Calibration_FloaterThickness,56,438,37
20260915_161741,2026-09-15 16:27:07,Calibration_FloaterThickness,57,438,37
20260915_161741,2026-09-15 16:27:07,Calibration_FloaterThickness,58,439,36
20260915_161741,2026-09-15 16:27:07,Calibration_FloaterThickness,59,439,36
20260915_161741,2026-09-15 16:27:08,Calibration_FloaterThickness,60,438,37
20260915_161741,2026-09-15 16:27:08,Calibration_FloaterThickness,61,438,37
20260915_161741,2026-09-15 16:27:08,Calibration_FloaterThickness,62,437,38
20260915_161741,2026-09-15 16:27:08,Calibration_FloaterThickness,63,439,36
20260915_161741,2026-09-15 16:27:08,Calibration_FloaterThickness,64,438,37
20260915_161741,2026-09-15 16:27:09,Calibration_FloaterThickness,65,438,37
20260915_161741,2026-09-15 16:27:09,Calibration_FloaterThickness,66,439,36
20260915_161741,2026-09-15 16:27:09,Calibration_FloaterThickness,67,438,37
20260915_161741,2026-09-15 16:27:09,Calibration_FloaterThickness,68,438,37
20260915_161741,2026-09-15 16:27:09,Calibration_FloaterThickness,69,438,37
20260915_161741,2026-09-15 16:27:10,Calibration_FloaterThickness,70,438,37
20260915_161741,2026-09-15 16:27:10,Calibration_FloaterThickness,71,438,37
20260915_161741,2026-09-15 16:27:10,Calibration_FloaterThickness,72,437,38
20260915_161741,2026-09-15 16:27:10,Calibration_FloaterThickness,73,438,37
20260915_161741,2026-09-15 16:27:10,Calibration_FloaterThickness,74,437,38
20260915_161741,2026-09-15 16:27:11,Calibration_FloaterThickness,75,436,39
20260915_161741,2026-09-15 16:27:11,Calibration_FloaterThickness,76,438,37
20260915_161741,2026-09-15 16:27:11,Calibration_FloaterThickness,77,437,38
20260915_161741,2026-09-15 16:27:11,Calibration_FloaterThickness,78,437,38
20260915_161741,2026-09-15 16:27:11,Calibration_FloaterThickness,79,436,39
20260915_161741,2026-09-15 16:27:12,Calibration_FloaterThickness,80,436,39
20260915_161741,2026-09-15 16:27:12,Calibration_FloaterThickness,81,436,39
20260915_161741,2026-09-15 16:27:12,Calibration_FloaterThickness,82,437,38
20260915_161741,2026-09-15 16:27:12,Calibration_FloaterThickness,83,438,37
20260915_161741,2026-09-15 16:27:12,Calibration_FloaterThickness,84,438,37
20260915_161741,2026-09-15 16:27:13,Calibration_FloaterThickness,85,438,37
20260915_161741,2026-09-15 16:27:13,Calibration_FloaterThickness,86,438,37
20260915_161741,2026-09-15 16:27:13,Calibration_FloaterThickness,87,436,39
20260915_161741,2026-09-15 16:27:13,Calibration_FloaterThickness,88,438,37
20260915_161741,2026-09-15 16:27:13,Calibration_FloaterThickness,89,437,38
20260915_161741,2026-09-15 16:27:14,Calibration_FloaterThickness,90,438,37
20260915_161741,2026-09-15 16:27:14,Calibration_FloaterThickness,91,437,38
20260915_161741,2026-09-15 16:27:14,Calibration_FloaterThickness,92,437,38
20260915_161741,2026-09-15 16:27:14,Calibration_FloaterThickness,93,437,38
20260915_161741,2026-09-15 16:27:14,Calibration_FloaterThickness,94,438,37
20260915_161741,2026-09-15 16:27:15,Calibration_FloaterThickness,95,437,38
20260915_161741,2026-09-15 16:27:15,Calibration_FloaterThickness,96,437,38
20260915_161741,2026-09-15 16:27:15,Calibration_FloaterThickness,97,437,38
20260915_161741,2026-09-15 16:27:15,Calibration_FloaterThickness,98,438,37
20260915_161741,2026-09-15 16:27:15,Calibration_FloaterThickness,99,438,37
20260915_161741,2026-09-15 16:27:16,Calibration_FloaterThickness,100,438,37
20260915_161741,2026-09-15 16:27:36,Calibration_TankBottom,1,481,0
20260915_161741,2026-09-15 16:27:36,Calibration_TankBottom,2,478,0
20260915_161741,2026-09-15 16:27:36,Calibration_TankBottom,3,478,0
20260915_161741,2026-09-15 16:27:37,Calibration_TankBottom,4,478,0
20260915_161741,2026-09-15 16:27:37,Calibration_TankBottom,5,477,0
20260915_161741,2026-09-15 16:27:37,Calibration_TankBottom,6,478,0
20260915_161741,2026-09-15 16:27:37,Calibration_TankBottom,7,477,0
20260915_161741,2026-09-15 16:27:37,Calibration_TankBottom,8,479,0
20260915_161741,2026-09-15 16:27:38,Calibration_TankBottom,9,478,0
20260915_161741,2026-09-15 16:27:38,Calibration_TankBottom,10,477,0
20260915_161741,2026-09-15 16:27:38,Calibration_TankBottom,11,476,0
20260915_161741,2026-09-15 16:27:38,Calibration_TankBottom,12,477,0
20260915_161741,2026-09-15 16:27:38,Calibration_TankBottom,13,478,0
20260915_161741,2026-09-15 16:27:39,Calibration_TankBottom,14,476,0
20260915_161741,2026-09-15 16:27:39,Calibration_TankBottom,15,478,0
20260915_161741,2026-09-15 16:27:39,Calibration_TankBottom,16,477,0
20260915_161741,2026-09-15 16:27:39,Calibration_TankBottom,17,477,0
20260915_161741,2026-09-15 16:27:39,Calibration_TankBottom,18,477,0
20260915_161741,2026-09-15 16:27:40,Calibration_TankBottom,19,477,0
20260915_161741,2026-09-15 16:27:40,Calibration_TankBottom,20,478,0
20260915_161741,2026-09-15 16:27:40,Calibration_TankBottom,21,479,0
20260915_161741,2026-09-15 16:27:40,Calibration_TankBottom,22,479,0
20260915_161741,2026-09-15 16:27:40,Calibration_TankBottom,23,478,0
20260915_161741,2026-09-15 16:27:41,Calibration_TankBottom,24,479,0
20260915_161741,2026-09-15 16:27:41,Calibration_TankBottom,25,480,0
20260915_161741,2026-09-15 16:27:41,Calibration_TankBottom,26,479,0
20260915_161741,2026-09-15 16:27:41,Calibration_TankBottom,27,480,0
20260915_161741,2026-09-15 16:27:41,Calibration_TankBottom,28,478,0
20260915_161741,2026-09-15 16:27:42,Calibration_TankBottom,29,478,0
20260915_161741,2026-09-15 16:27:42,Calibration_TankBottom,30,479,0
20260915_161741,2026-09-15 16:27:42,Calibration_TankBottom,31,479,0
20260915_161741,2026-09-15 16:27:42,Calibration_TankBottom,32,479,0
20260915_161741,2026-09-15 16:27:42,Calibration_TankBottom,33,479,0
20260915_161741,2026-09-15 16:27:43,Calibration_TankBottom,34,480,0
20260915_161741,2026-09-15 16:27:43,Calibration_TankBottom,35,479,0
20260915_161741,2026-09-15 16:27:43,Calibration_TankBottom,36,480,0
20260915_161741,2026-09-15 16:27:43,Calibration_TankBottom,37,479,0
20260915_161741,2026-09-15 16:27:43,Calibration_TankBottom,38,479,0
20260915_161741,2026-09-15 16:27:44,Calibration_TankBottom,39,480,0
20260915_161741,2026-09-15 16:27:44,Calibration_TankBottom,40,479,0
20260915_161741,2026-09-15 16:27:44,Calibration_TankBottom,41,479,0
20260915_161741,2026-09-15 16:27:44,Calibration_TankBottom,42,480,0
20260915_161741,2026-09-15 16:27:44,Calibration_TankBottom,43,479,0
20260915_161741,2026-09-15 16:27:45,Calibration_TankBottom,44,480,0
20260915_161741,2026-09-15 16:27:45,Calibration_TankBottom,45,479,0
20260915_161741,2026-09-15 16:27:45,Calibration_TankBottom,46,478,0
20260915_161741,2026-09-15 16:27:45,Calibration_TankBottom,47,479,0
20260915_161741,2026-09-15 16:27:45,Calibration_TankBottom,48,479,0
20260915_161741,2026-09-15 16:27:46,Calibration_TankBottom,49,480,0
20260915_161741,2026-09-15 16:27:46,Calibration_TankBottom,50,479,0
20260915_161741,2026-09-15 16:27:46,Calibration_TankBottom,51,478,0
20260915_161741,2026-09-15 16:27:46,Calibration_TankBottom,52,479,0
20260915_161741,2026-09-15 16:27:46,Calibration_TankBottom,53,480,0
20260915_161741,2026-09-15 16:27:47,Calibration_TankBottom,54,478,0
20260915_161741,2026-09-15 16:27:47,Calibration_TankBottom,55,479,0
20260915_161741,2026-09-15 16:27:47,Calibration_TankBottom,56,479,0
20260915_161741,2026-09-15 16:27:47,Calibration_TankBottom,57,478,0
20260915_161741,2026-09-15 16:27:47,Calibration_TankBottom,58,479,0
20260915_161741,2026-09-15 16:27:48,Calibration_TankBottom,59,478,0
20260915_161741,2026-09-15 16:27:48,Calibration_TankBottom,60,478,0
20260915_161741,2026-09-15 16:27:48,Calibration_TankBottom,61,478,0
20260915_161741,2026-09-15 16:27:48,Calibration_TankBottom,62,478,0
20260915_161741,2026-09-15 16:27:48,Calibration_TankBottom,63,477,0
20260915_161741,2026-09-15 16:27:49,Calibration_TankBottom,64,478,0
20260915_161741,2026-09-15 16:27:49,Calibration_TankBottom,65,478,0
20260915_161741,2026-09-15 16:27:49,Calibration_TankBottom,66,478,0
20260915_161741,2026-09-15 16:27:49,Calibration_TankBottom,67,477,0
20260915_161741,2026-09-15 16:27:49,Calibration_TankBottom,68,478,0
20260915_161741,2026-09-15 16:27:50,Calibration_TankBottom,69,479,0
20260915_161741,2026-09-15 16:27:50,Calibration_TankBottom,70,477,0
20260915_161741,2026-09-15 16:27:50,Calibration_TankBottom,71,477,0
20260915_161741,2026-09-15 16:27:50,Calibration_TankBottom,72,478,0
20260915_161741,2026-09-15 16:27:50,Calibration_TankBottom,73,477,0
20260915_161741,2026-09-15 16:27:51,Calibration_TankBottom,74,478,0
20260915_161741,2026-09-15 16:27:51,Calibration_TankBottom,75,477,0
20260915_161741,2026-09-15 16:27:51,Calibration_TankBottom,76,478,0
20260915_161741,2026-09-15 16:27:51,Calibration_TankBottom,77,477,0
20260915_161741,2026-09-15 16:27:51,Calibration_TankBottom,78,477,0
20260915_161741,2026-09-15 16:27:52,Calibration_TankBottom,79,477,0
20260915_161741,2026-09-15 16:27:52,Calibration_TankBottom,80,479,0
20260915_161741,2026-09-15 16:27:52,Calibration_TankBottom,81,478,0
20260915_161741,2026-09-15 16:27:52,Calibration_TankBottom,82,477,0
20260915_161741,2026-09-15 16:27:52,Calibration_TankBottom,83,478,0
20260915_161741,2026-09-15 16:27:53,Calibration_TankBottom,84,478,0
20260915_161741,2026-09-15 16:27:53,Calibration_TankBottom,85,478,0
20260915_161741,2026-09-15 16:27:53,Calibration_TankBottom,86,478,0
20260915_161741,2026-09-15 16:27:53,Calibration_TankBottom,87,477,0
20260915_161741,2026-09-15 16:27:53,Calibration_TankBottom,88,478,0
20260915_161741,2026-09-15 16:27:54,Calibration_TankBottom,89,479,0
20260915_161741,2026-09-15 16:27:54,Calibration_TankBottom,90,477,0
20260915_161741,2026-09-15 16:27:54,Calibration_TankBottom,91,478,0
20260915_161741,2026-09-15 16:27:54,Calibration_TankBottom,92,476,0
20260915_161741,2026-09-15 16:27:54,Calibration_TankBottom,93,477,0
20260915_161741,2026-09-15 16:27:55,Calibration_TankBottom,94,477,0
20260915_161741,2026-09-15 16:27:55,Calibration_TankBottom,95,477,0
20260915_161741,2026-09-15 16:27:55,Calibration_TankBottom,96,477,0
20260915_161741,2026-09-15 16:27:55,Calibration_TankBottom,97,477,0
20260915_161741,2026-09-15 16:27:55,Calibration_TankBottom,98,478,0
20260915_161741,2026-09-15 16:27:56,Calibration_TankBottom,99,479,0
20260915_161741,2026-09-15 16:27:56,Calibration_TankBottom,100,478,0
20260915_161741,2026-09-15 16:28:16,Calibration_FloaterThickness,1,442,0
20260915_161741,2026-09-15 16:28:16,Calibration_FloaterThickness,2,440,0
20260915_161741,2026-09-15 16:28:16,Calibration_FloaterThickness,3,439,0
20260915_161741,2026-09-15 16:28:17,Calibration_FloaterThickness,4,439,0
20260915_161741,2026-09-15 16:28:17,Calibration_FloaterThickness,5,439,0
20260915_161741,2026-09-15 16:28:17,Calibration_FloaterThickness,6,438,0
20260915_161741,2026-09-15 16:28:17,Calibration_FloaterThickness,7,438,0
20260915_161741,2026-09-15 16:28:17,Calibration_FloaterThickness,8,439,0
20260915_161741,2026-09-15 16:28:18,Calibration_FloaterThickness,9,437,0
20260915_161741,2026-09-15 16:28:18,Calibration_FloaterThickness,10,439,0
20260915_161741,2026-09-15 16:28:18,Calibration_FloaterThickness,11,438,0
20260915_161741,2026-09-15 16:28:18,Calibration_FloaterThickness,12,438,0
20260915_161741,2026-09-15 16:28:18,Calibration_FloaterThickness,13,438,0
20260915_161741,2026-09-15 16:28:19,Calibration_FloaterThickness,14,438,0
20260915_161741,2026-09-15 16:28:19,Calibration_FloaterThickness,15,440,0
20260915_161741,2026-09-15 16:28:19,Calibration_FloaterThickness,16,439,0
20260915_161741,2026-09-15 16:28:19,Calibration_FloaterThickness,17,440,0
20260915_161741,2026-09-15 16:28:19,Calibration_FloaterThickness,18,438,0
20260915_161741,2026-09-15 16:28:20,Calibration_FloaterThickness,19,440,0
20260915_161741,2026-09-15 16:28:20,Calibration_FloaterThickness,20,439,0
20260915_161741,2026-09-15 16:28:20,Calibration_FloaterThickness,21,439,0
20260915_161741,2026-09-15 16:28:20,Calibration_FloaterThickness,22,437,0
20260915_161741,2026-09-15 16:28:20,Calibration_FloaterThickness,23,439,0
20260915_161741,2026-09-15 16:28:21,Calibration_FloaterThickness,24,440,0
20260915_161741,2026-09-15 16:28:21,Calibration_FloaterThickness,25,439,0
20260915_161741,2026-09-15 16:28:21,Calibration_FloaterThickness,26,438,0
20260915_161741,2026-09-15 16:28:21,Calibration_FloaterThickness,27,438,0
20260915_161741,2026-09-15 16:28:21,Calibration_FloaterThickness,28,438,0
20260915_161741,2026-09-15 16:28:22,Calibration_FloaterThickness,29,439,0
20260915_161741,2026-09-15 16:28:22,Calibration_FloaterThickness,30,441,0
20260915_161741,2026-09-15 16:28:22,Calibration_FloaterThickness,31,438,0
20260915_161741,2026-09-15 16:28:22,Calibration_FloaterThickness,32,438,0
20260915_161741,2026-09-15 16:28:22,Calibration_FloaterThickness,33,439,0
20260915_161741,2026-09-15 16:28:23,Calibration_FloaterThickness,34,440,0
20260915_161741,2026-09-15 16:28:23,Calibration_FloaterThickness,35,438,0
20260915_161741,2026-09-15 16:28:23,Calibration_FloaterThickness,36,440,0
20260915_161741,2026-09-15 16:28:23,Calibration_FloaterThickness,37,438,0
20260915_161741,2026-09-15 16:28:23,Calibration_FloaterThickness,38,438,0
20260915_161741,2026-09-15 16:28:24,Calibration_FloaterThickness,39,438,0
20260915_161741,2026-09-15 16:28:24,Calibration_FloaterThickness,40,438,0
20260915_161741,2026-09-15 16:28:24,Calibration_FloaterThickness,41,439,0
20260915_161741,2026-09-15 16:28:24,Calibration_FloaterThickness,42,438,0
20260915_161741,2026-09-15 16:28:24,Calibration_FloaterThickness,43,439,0
20260915_161741,2026-09-15 16:28:25,Calibration_FloaterThickness,44,440,0
20260915_161741,2026-09-15 16:28:25,Calibration_FloaterThickness,45,437,0
20260915_161741,2026-09-15 16:28:25,Calibration_FloaterThickness,46,439,0
20260915_161741,2026-09-15 16:28:25,Calibration_FloaterThickness,47,439,0
20260915_161741,2026-09-15 16:28:25,Calibration_FloaterThickness,48,438,0
20260915_161741,2026-09-15 16:28:26,Calibration_FloaterThickness,49,439,0
20260915_161741,2026-09-15 16:28:26,Calibration_FloaterThickness,50,438,0
20260915_161741,2026-09-15 16:28:26,Calibration_FloaterThickness,51,439,0
20260915_161741,2026-09-15 16:28:26,Calibration_FloaterThickness,52,438,0
20260915_161741,2026-09-15 16:28:26,Calibration_FloaterThickness,53,439,0
20260915_161741,2026-09-15 16:28:27,Calibration_FloaterThickness,54,438,0
20260915_161741,2026-09-15 16:28:27,Calibration_FloaterThickness,55,439,0
20260915_161741,2026-09-15 16:28:27,Calibration_FloaterThickness,56,439,0
20260915_161741,2026-09-15 16:28:27,Calibration_FloaterThickness,57,439,0
20260915_161741,2026-09-15 16:28:27,Calibration_FloaterThickness,58,437,0
20260915_161741,2026-09-15 16:28:28,Calibration_FloaterThickness,59,438,0
20260915_161741,2026-09-15 16:28:28,Calibration_FloaterThickness,60,439,0
20260915_161741,2026-09-15 16:28:28,Calibration_FloaterThickness,61,437,0
20260915_161741,2026-09-15 16:28:28,Calibration_FloaterThickness,62,436,0
20260915_161741,2026-09-15 16:28:28,Calibration_FloaterThickness,63,438,0
20260915_161741,2026-09-15 16:28:29,Calibration_FloaterThickness,64,438,0
20260915_161741,2026-09-15 16:28:29,Calibration_FloaterThickness,65,438,0
20260915_161741,2026-09-15 16:28:29,Calibration_FloaterThickness,66,439,0
20260915_161741,2026-09-15 16:28:29,Calibration_FloaterThickness,67,438,0
20260915_161741,2026-09-15 16:28:29,Calibration_FloaterThickness,68,439,0
20260915_161741,2026-09-15 16:28:30,Calibration_FloaterThickness,69,438,0
20260915_161741,2026-09-15 16:28:30,Calibration_FloaterThickness,70,438,0
20260915_161741,2026-09-15 16:28:30,Calibration_FloaterThickness,71,439,0
20260915_161741,2026-09-15 16:28:30,Calibration_FloaterThickness,72,438,0
20260915_161741,2026-09-15 16:28:30,Calibration_FloaterThickness,73,438,0
20260915_161741,2026-09-15 16:28:31,Calibration_FloaterThickness,74,437,0
20260915_161741,2026-09-15 16:28:31,Calibration_FloaterThickness,75,439,0
20260915_161741,2026-09-15 16:28:31,Calibration_FloaterThickness,76,439,0
20260915_161741,2026-09-15 16:28:31,Calibration_FloaterThickness,77,438,0
20260915_161741,2026-09-15 16:28:31,Calibration_FloaterThickness,78,438,0
20260915_161741,2026-09-15 16:28:32,Calibration_FloaterThickness,79,438,0
20260915_161741,2026-09-15 16:28:32,Calibration_FloaterThickness,80,439,0
20260915_161741,2026-09-15 16:28:32,Calibration_FloaterThickness,81,438,0
20260915_161741,2026-09-15 16:28:32,Calibration_FloaterThickness,82,438,0
20260915_161741,2026-09-15 16:28:32,Calibration_FloaterThickness,83,439,0
20260915_161741,2026-09-15 16:28:33,Calibration_FloaterThickness,84,438,0
20260915_161741,2026-09-15 16:28:33,Calibration_FloaterThickness,85,437,0
20260915_161741,2026-09-15 16:28:33,Calibration_FloaterThickness,86,438,0
20260915_161741,2026-09-15 16:28:33,Calibration_FloaterThickness,87,438,0
20260915_161741,2026-09-15 16:28:33,Calibration_FloaterThickness,88,437,0
20260915_161741,2026-09-15 16:28:34,Calibration_FloaterThickness,89,438,0
20260915_161741,2026-09-15 16:28:34,Calibration_FloaterThickness,90,438,0
20260915_161741,2026-09-15 16:28:34,Calibration_FloaterThickness,91,438,0
20260915_161741,2026-09-15 16:28:34,Calibration_FloaterThickness,92,437,0
20260915_161741,2026-09-15 16:28:34,Calibration_FloaterThickness,93,437,0
20260915_161741,2026-09-15 16:28:35,Calibration_FloaterThickness,94,438,0
20260915_161741,2026-09-15 16:28:35,Calibration_FloaterThickness,95,438,0
20260915_161741,2026-09-15 16:28:35,Calibration_FloaterThickness,96,438,0
20260915_161741,2026-09-15 16:28:35,Calibration_FloaterThickness,97,437,0
20260915_161741,2026-09-15 16:28:36,Calibration_FloaterThickness,98,439,0
20260915_161741,2026-09-15 16:28:36,Calibration_FloaterThickness,99,437,0
20260915_161741,2026-09-15 16:28:36,Calibration_FloaterThickness,100,438,0
20260915_162910,2026-09-15 16:29:20,Calibration_TankBottom,1,481,0
20260915_162910,2026-09-15 16:29:20,Calibration_TankBottom,2,480,0
20260915_162910,2026-09-15 16:29:21,Calibration_TankBottom,3,480,0
20260915_162910,2026-09-15 16:29:21,Calibration_TankBottom,4,480,0
20260915_162910,2026-09-15 16:29:21,Calibration_TankBottom,5,478,0
20260915_162910,2026-09-15 16:29:21,Calibration_TankBottom,6,480,0
